,movie_id,movie_name,year,genre,overview,director,cast
1887,tt0403200,Khilona,1996,"Drama, Romance","After being double crossed by his boss Dabla, Rajkumar takes revenge on him and becomes the ruling Don of the city. His arch enemy, Ronny, carries out several attacks towards him but fails ...                See full summary »",Deepak Pawar,"Aditya Pancholi, Shakti Kapoor, Mohan Joshi, Monica Bedi"
1888,tt0205968,Gharwali Baharwali,1998,Comedy,"On discovery of his spouse's infertility, a man starts a search for a new wife.",David Dhawan,"Anil Kapoor, Raveena Tandon, Rambha, Satish Kaushik"
1889,tt5637188,Saat Uchakkey,2016,Comedy,"SAAT UCHAKKEY is a comedy caper about 7 petty crooks blundering their way through an exciting gamut of mystery, greed, treachery and running into one riotous crisis after another. Set ...                See full summary »",Sanjeev Sharma,"Manoj Bajpayee, Vijay Raaz, Aditi Sharma, Annu Kapoor"
1890,tt0069711,Anamika,1973,"Mystery, Romance, Musical","A writer rescues a young woman lying injured on the road. She awakens with amnesia, but insists that she is the writer's wife. Is she the victim or the perpetrator of a devious plot?",Raghunath Jhalani,"Sanjeev Kumar, Jaya Bachchan, Iftekhar, Govardhan Asrani"
1891,tt27440937,Weapon,,"Action, Sci-Fi, Thriller",Add a Plot,Guhan Senniappan,"Vasanth Ravi, Shiyas Kareem, Sathyaraj, Tanya Hope"
1892,tt14922300,Collar Bomb,2021,"Action, Thriller","A glorified cop's life is thrown into chaos as he is forced to commit a series of crimes before a suicide bomber blows up a school. As he races against time, he's confronted by an evil that is hell-bent on striking raw, primal terror.",Dnyanesh Zoting,"Jimmy Shergill, Sparsh Srivastav, Rajshri Deshpande, Asha Negi"
1893,tt0154565,Haqeeqat,1964,"Action, Musical, War",A platoon of Indian soldiers encounters harsh realities while fighting in the Sino-Indian War of 1962.,Chetan Anand,"Balraj Sahni, Dharmendra, Vijay Anand, Indrani Mukherjee"
1894,tt0072064,Rajnigandha,1974,"Drama, Romance",A Delhi-based woman in a steady relationship with her boyfriend is forced to come to terms with her true feelings when a job interview in Mumbai brings an old flame back in her life.,Basu Chatterjee,"Vidya Sinha, Amol Palekar, Dinesh Thakur, Rajeeta Kochhar"
1895,tt0248289,Party,1984,Drama,A planned social gathering is held to commemorate Divakar Barve for the award he receive pertaining his contributions to Indian Arts and films. The social event is greeted by some important...                See full summary »,Govind Nihalani,"Deepa Sahi, Ila Arun, Raju Barot, Mohan Bhandari"
1896,tt0291883,Ek Ladka Ek Ladki,1992,"Comedy, Romance","An arrogant heiress becomes amnesiac after her greedy uncle attempts to kill her. A hard-working farmer, who bears a grudge against her, impersonates her husband and brings her to his home as revenge.",Vijay Sadanah,"Salman Khan, Neelam Kothari, Anupam Kher, Govardhan Asrani"
1897,tt0433425,Parzania,2005,"Drama, History","A parsi family struggles to find thier son in a genocide carried out by vested interests outfits during 2002, commonly known as Gujarat riots which broke out after the Godhra Train Burning incident. During riots more than 790 Muslim and 289 Hindus died and around 300 people missing in the Indian state of Gujarat.",Rahul Dholakia,"Naseeruddin Shah, Corin Nemec, Sarika Thakur, Parzaan Dastur"
1898,tt6275262,Vodka Diaries,2018,"Mystery, Thriller","In the misty town of Manali, ACP Ashwini Dixit attempts to solve a series of mysterious murders happening in a single night, which might be connected to the night club, Vodka Diaries.",Kushal Srivastava,"Kay Kay Menon, Raima Sen, Mandira Bedi, Sharib Hashmi"
1899,tt0359830,Phool Khile Hain Gulshan Gulshan,1978,"Drama, Family","Aware that his grandson has acquired all the bad habits of a rich and spoiled brat, including womanizing and alcohol, Lala Ganpat Rai, instructs his lawyers to make it conditional that he, ...                See full summary »",Sikandar Khanna,"Rishi Kapoor, Moushumi Chatterjee, Ashok Kumar, Amjad Khan"
1900,tt0187279,Meri Biwi Ka Jawab Nahin,2004,"Action, Comedy, Romance",Ajay gets married to his childhood friend Durga; who is illiterate unable to differentiate between the style of these days and that of long time ago. When Ajay is given the post as police ...                See full summary »,"Pankaj Parashar, S.M. Iqbal","Akshay Kumar, Sridevi, Gulshan Grover, Laxmikant Berde"
1901,tt0989725,Undertrial,2007,"Crime, Drama","Sagar Hussain, a factory worker, is falsely accused of and imprisoned for raping his own daughters. Later, when his lawyer digs deeper, the truth reveals itself to be much worse than imagined.",Aziz Khan,"Rajpal Naurang Yadav, Kader Khan, Prem Chopra, Pratima Kazmi"
1902,tt0115484,Agni Sakshi,1996,"Drama, Musical, Romance",Newly married Suraj and Shivangi are on honeymoon where they meet Vishwanath - who claims that Shivangi is his wife.,Partho Ghosh,"Jackie Shroff, Nana Patekar, Manisha Koirala, Divya Dutta"
1903,tt0360051,Suryaa: An Awakening,1989,"Action, Drama",Shikarpur is ruled by Gangadhar Chaudhary whose known to grab lands of poor farmers and kill them if they don't agree one such victim of his crime is Veer Singh who gets killed leaving his ...                See full summary »,Esmayeel Shroff,"Raaj Kumar, Vinod Khanna, Raj Babbar, Bhanupriya"
1904,tt0118525,...Aur Pyaar Ho Gaya,1997,"Comedy, Drama, Musical","Grandpa and Grandma Kapoor live a wealthy life-style with their only widower son, Kailashnath and his daughter Ashi who is of marriage-able age. Kailashnath arranges his daughter's marriage...                See full summary »",Rahul Rawail,"Bobby Deol, Aishwarya Rai Bachchan, Shammi Kapoor, Anupam Kher"
1905,tt4022278,Fever,2016,"Crime, Mystery","An assassin loses his memory in an accident. He wakes up knowing only his name, and a subconscious memory of a crime he has committed.",Rajeev Jhaveri,"Rajeev Khandelwal, Gauahar Khan, Gemma Atkinson, Ankita Makwana"
1906,tt1664809,Rakhta Charitra,2010,"Action, Biography, Crime",A killer bandit decides to become a politician in order to avenge deaths in his family.,Ram Gopal Varma,"Vivek Oberoi, Shatrughan Sinha, Sudeep, Abhimanyu Singh"
1907,tt6080746,Raag Desh,2017,"Action, Drama, History",A period film based on the historic 1945 Indian National Army Red Fort Trials.,Tigmanshu Dhulia,"Kunal Kapoor, Amit Sadh, Mohit Marwah, Kenneth Desai"
1908,tt0408126,Pudhiya Geethai,2003,"Action, Drama, Romance","Sarathy is a brilliant and carefree young man who is unaware that an astrologer has predicted his death at the age of 27. Eventually, he comes to loggerheads with Reddiar over a land deal gone bad.",Jagan,"Joseph Vijay, Meera Jasmine, Ameesha Patel, Kalabhavan Mani"
1909,tt2423132,Akaash Vani,2013,"Drama, Romance",Follows the love story of a boy and a girl.,Luv Ranjan,"Kartik Aaryan, Nushrratt Bharuccha, Sunny Singh, Gautam Mehra"
1910,tt0364466,Kundan,1993,"Action, Drama",Thakur Shamsher Singh lives a wealthy life that is funded chiefly by criminal activities such smuggling and dealing in drugs. He has never been arrested as he has several high-ranking ...                See full summary »,K.C. Bokadia,"Dharmendra, Jaya Prada, Amrish Puri, Farha Naaz"
1911,tt0103709,Apradhi,1992,"Action, Crime, Drama","Satyaprakash is an honest security officer who works at the docks in a small town in India, and lives with his parents, Mr. and Mrs. Vishambernath; wife, Janki, a blind daughter, Munni; and...                See full summary »",K. Ravi Shankar,"Vikas Anand, Aparajita, Arun Bakshi, Rajni Bala"
1912,tt11163028,House Arrest,2019,Comedy,A world-weary man's self-imposed home confinement becomes a comedy of errors with the simultaneous arrivals of a peculiar package and a curious journalist.,"Samit Basu, Shashanka Ghosh","Ali Fazal, Shriya Pilgaonkar, Jim Sarbh, Barkha Singh"
1913,tt0073034,Garm Hava,1974,Drama,"In post-partition India, a Muslim businessman and his family struggle for their rights in a country which was once their own.",M.S. Sathyu,"Balraj Sahni, A.K. Hangal, Geeta Kak, Jamal Hashmi"
1914,tt0064915,Saat Hindustani,1969,"Action, Adventure, Drama",A woman awaiting surgery recalls her life as a revolutionary along with seven other countrymen.,Khwaja Ahmad Abbas,"Utpal Dutt, Jalal Agha, Anwar Ali, Madhu"
1915,tt2321163,ABCD (Any Body Can Dance),2013,"Drama, Music","When a capable dancer is provoked by the evil design of his employer, naturally he will be out to prove his mettle.",Remo D'Souza,"Prabhu Deva, Ganesh Acharya, Kay Kay Menon, Lauren Gottlieb"
1916,tt5005684,Nil Battey Sannata,2015,"Drama, Family",A story about a single woman (a Mom) and dreams on her Daughter.,Ashwiny Iyer Tiwari,"Swara Bhasker, Riya Shukla, Ratna Pathak Shah, Pankaj Tripathi"
1917,tt28476186,Badmaash Babes,2023,Drama,"When the stripper from Alisha's bachelor party is found dead the next morning, the high society lives of best friends Alisha, Maya and Zee go through a roller coaster ride.",Ajay V.,"Bhumika Gurung, Pratibha Phogat, Chandni Srivastava"
1918,tt13178692,376 D,2020,"Crime, Thriller","In a series of heinous events one dark night, in the by lanes of Delhi; two brothers come face-to-face with a nightmare they never imagined. Their entire life turns upside down. Soon they ...                See full summary »","Gunveen Kaur, Robin Sikarwar","Vivek Kumar, Deeksha Joshi, Sumit Singh Sikarwar, Priyanka Sharma"
1919,tt0105394,Shola Aur Shabnam,1992,"Action, Comedy, Drama","The spoiled and arrogant brother, Bali, of notorious gangster, Kali Baba, enlists in the National Cadet Corps, and wants to have his way with his fellow-students and trainer, Inder Mohan ...                See full summary »",David Dhawan,"Govinda, Divya Bharti, Gulshan Grover, Alok Nath"
1920,tt0443594,Naina,2005,"Drama, Horror, Mystery","After receiving an eye transplant, a young woman realizes that she can see into the supernatural world.",Shripal Morakhia,"Urmila Matondkar, Anuj Sawhney, Malavika Nair, Amardeep Jha"
1921,tt0309926,Noorie,1979,"Drama, Family, Romance",NOORIE tells a simple and touching story of Noorie and Yusuf's fearless love and dream at all cost.,Manmohan Krishna,"Farooq Shaikh, Poonam Dhillon, Madan Puri, Iftekhar"
1922,tt3059106,Satya 2,2013,"Action, Crime, Drama","To build a strong underworld, a man comes to Mumbai to rectify the errors made by previous mafia leaders.",Ram Gopal Varma,"Puneet Singh Ratn, Sharwanand, Anaika Soti, Mahesh Thakur"
1923,tt0329354,Marigold,2007,"Comedy, Music, Romance",Ali Larter plays an American actress who becomes immersed in the Bollywood film world.,Willard Carroll,"Salman Khan, Ali Larter, Nandana Sen, Ian Bohen"
1924,tt5056470,Teraa Surroor,2016,"Action, Drama, Romance","Tara Wadia (Farah Karimaee), a singer and girlfriend of a gangster Raghu (Himesh Reshammiya) lives with her mother (Shernaz Patel). She goes to Dublin where she gets detained after being ...                See full summary »",Shawn Arranha,"Himesh Reshammiya, Farah Karimaee, Naseeruddin Shah, Shekhar Kapur"
1925,tt6649234,Be Happy,, ,Story of a father and his 13 year old daughter.,Remo D'Souza,"Abhishek Bachchan, Nora Fatehi"
1926,tt0392883,Valley of Flowers,2006,"Adventure, Drama, Fantasy","A great Asian love story, an unforgettable tale about passion, death and reincarnation. A mesmerizing Himalayan epic that spans two centuries, from the Silk Route of the early 19th century to the bustling metropolis of modern-day Tokyo.",Pan Nalin,"Milind Soman, Mylène Jampanoï, Naseeruddin Shah, Jampa Kalsang Tamang"
1927,tt0382385,Zameen,2003,"Action, Adventure, Thriller","Colonel Ranvir and ACP Jaideep joins forces to fight against Pakistani terrorists, who hijacks an Indian airplane and demands to free their militant leader in return.",Rohit Shetty,"Ajay Devgn, Abhishek Bachchan, Bipasha Basu, Mukesh Tiwari"
1928,tt11024972,Odd Couple,2019,Drama,The movie revolves around two couples with age gaps of 15 years.,Prashant Johari,"Pradeep Singh Adhikari, Sumit Gulati, Suchitra Krishnamoorthi, Manoj Pahwa"
1929,tt0404797,Ayee Milan Ki Raat,1991,Romance,"A Tantrik converts two lovers into a snake, one at sunset and one at sunrise.",K. Pappu,"Avinash Wadhawan, Shaheen, Anupam Kher, Kulbhushan Kharbanda"
1930,tt0298327,Fakira,1976,"Action, Drama, Thriller","Vijay helps the poor and robs the rich, while Ajay is assigned the job to bring Vijay to justice. Thirsty for each other's blood, both men are unaware that they are brothers separated at a young age.",C.P. Dixit,"Shashi Kapoor, Shabana Azmi, Govardhan Asrani, Aruna Irani"
1931,tt4716304,SOS: Secrets of Sex,2013,Drama,Prachi becomes pregnant and she and her boyfriend are trying to solve the matter by the way of abortion.,Kumaar Aadarsh,"Kumaar Aadarsh, Gagan Guru, Harman Preet Kaur, Ritesh Raghuvanshi"
1932,tt6545212,Leera the Soulmate,2018,Sci-Fi,"Salman Khan Also Has An Important Cameo In One The Scene's. While leaving the space Salman comes to pick her up to take her back. Later on this scene was removed as the director said ""Salman Didn't Act Well""",Sumnash Sri Kaljai,"Rishabh Arora, Dank Rishu, Mehul Adwani, Emiway Bantai"
1933,tt0156014,Red Rose,1980,"Crime, Horror, Mystery","Anand lives a wealthy lifestyle in Bombay in a palatial house, and runs a business 'Export India'. While shopping at Roopsagar Clothing Store, he meets one of the Sales Clerks', Sharda, and...                See full summary »",Bharathiraja,"Rajesh Khanna, Poonam Dhillon, Aruna Irani, Om Shivpuri"
1934,tt0099651,Ghar Ho To Aisa,1990,Drama,"The Kumar family consists of Ramprasad, his wife, Durga; their married son, Vijay, his wife, Sharda, their daughter, Pinky; a married daughter who lives with them, Kanchan, her husband, ...                See full summary »",Kalpataru,"Anil Kapoor, Meenakshi Sheshadri, Raj Kiran, Deepti Naval"
1935,tt0381324,Khooni Mahal,1987,Horror,"After years of burial, a monster is accidentally set free by a group of people which leads to disastrous sequence of incidents.",Mohan Bhakri,"Raj Kiran, Shoma Anand, Javed Khan, Neelam Mehra"
1936,tt1753640,Crook: It's Good to Be Bad,2010,"Action, Crime, Drama",Corrupt police and racially motivated attacks against Indian students complicate a re-located crook's life in Australia.,Mohit Suri,"Emraan Hashmi, Neha Sharma, Arjan Bajwa, Mashhoor Amrohi"
1937,tt20259046,Pareshan,2023,Comedy,"Set up in the backdrop of Singareni and Coalaries, the movie sheds light on troubles that arise between friends, family and lovers.",Rupak Ronaldson,"Bunny Abiran, Raju Bedigela, Muralidhar Goud, Pavani Karanam"
1938,tt0451631,Apaharan,2005,"Action, Crime, Drama","Story of a tumultuous and complex relationship between a father (Mohan Agashe) and son (Ajay Devgan), set against the backdrop of a thriving kidnapping industry in the Hindi heartland of Bihar.",Prakash Jha,"Ajay Devgn, Nana Patekar, Bipasha Basu, Ayub Khan"
1939,tt26744173,InCar,2023,"Drama, Thriller",A kidnapped girl's terrifying journey of survival.,Harsh Warrdhan,"Sandeep Goyat, Manish Jhanjholia, Gyan Prakash, Samsher Singh Sam"
1940,tt9766280,Bhangra Paa Le,2020,"Comedy, Drama, Music","Determined to bring traditional bhangra to the world stage, a dancer preps for an international competition against a rival with dreams of her own.",Sneha Taurani,"Sunny Kaushal, Rukshar Dhillon, Shriya Pilgaonkar, Parmeet Sethi"
